383021140879	22683
383021141569	22677
383021142243	22681
383021143081	22675
383021143515	22607
383021143917	22602
383021144245	22611
383021144651	22650
383021145195	22650
383021145613	22654
383021146465	22652
383021146729	22656
383021146975	22664
383021147633	22679
383021148019	22699
383021148605	22736
383021149583	22654
383021150239	22695
383021151401	22669
383021151937	22615
383021152509	22684
383021153033	22693
383021153551	22704
383021154471	22677
383021154911	22692
383021155395	22708
383021155971	22695
383021156437	22705
383021156715	22676
383021156961	22676
383021157191	22673
383021157417	22678
383021157649	22690
383021157869	22694
383021158097	22701
383021158315	22698
383021158535	22691
383021159207	22735
383021160361	22726
383021161607	22726
383021162849	22746
383021163903	22737
383021165285	22736
383021166339	22722
383021167113	22702
383021168163	22710
383021171063	22737
383021172039	22706
383021173989	22732
383021176375	22715
383021177639	22706
383021179929	22708
383021188849	22734
383021191273	22742
383021193177	22737
383021194593	22751
383021195625	22733
383021197037	22740
383021198499	22740
383021200921	22734
383021202075	22724
383021202687	22710
383021203751	22718
383021204333	22733
383021204909	22715
383021205437	22716
383021206365	22702
383021206913	22730
383021207617	22739
383021208229	22739
383021208953	22742
383021209741	22736
383021210279	22733
383021210801	22690
383021211169	22690
383021211547	22713
383021211965	22688
383021212515	22669
383021213237	22719
383021213825	22727
383021214303	22727
383021214935	22731
383021215455	22730
383021215855	22715
383021216445	22729
383021216901	22741
383021217435	22739
383021217823	22730
383021218527	22749
383021219049	22736
383021220057	22647
383021220741	22691
383021221067	22711
383021221593	22720
383021222211	22715
383021222881	22721
383021223635	22736
383021224325	22740
383021225099	22747
383021225687	22743
383021226263	22734
383021226845	22733
383021227261	22715
383021228159	22735
383021229039	22739
383021229365	22737
383021229873	22744
383021230697	22737
383021231179	22721
383021232469	22738
383021233447	22758
383021234085	22750
383021234563	22740
383021235203	22745
383021235823	22757
383021236399	22733
383021236963	22741
383021237503	22736
383021238067	22742
383021238421	22719
383021238879	22721
383021239297	22719
383021239949	22700
383021240719	22717
383021241209	22692
383021242513	22709
383021243185	22725
383021244005	22724
383021244765	22733
383021245531	22737
383021246215	22740
383021247125	22728
383021247643	22726
383021248209	22733
383021248935	22736
383021249495	22733
383021250067	22733
383021250735	22737
383021251285	22731
383021251935	22736
383021252653	22736
383021253245	22739
383021253943	22741
383021254619	22742
383021255215	22742
383021255799	22742
383021256533	22728
383021257153	22739
383021257807	22737
383021258409	22740
383021259251	22745
383021259973	22758
383021260567	22745
383021261271	22758
383021262027	22764
383021262683	22759
383021263459	22754
383021264189	22761
383021264931	22746
383021265701	22737
383021266377	22742
383021267047	22743
383021268283	22732
383021268857	22719
383021269413	22723
383021269979	22709
383021271971	22683
383021273271	22690
383021274051	22695
383021274529	22696
383021275013	22698
383021275671	22700
383021276267	22692
383021276783	22696
383021277321	22695
383021277895	22701
383021278645	22705
383021279327	22707
383021280113	22695
383021280843	22702
383021281505	22705
383021282107	22704
383021282805	22705
383021283461	22704
383021284401	22706
383021285057	22706
383021285809	22713
383021286535	22716
383021287325	22718
383021287987	22720
383021288643	22717
383021289259	22719
383021289903	22716
383021290561	22721
383021291293	22719
383021292013	22715
383021292673	22717
383021293275	22712
383021293879	22713
383021294535	22719
383021295255	22720
383021295795	22704
383021296451	22707
383021297249	22703
383021297879	22710
383021298531	22713
383021299209	22713
383021299893	22715
383021300615	22720
383021301355	22720
383021302185	22714
383021302951	22717
383021303657	22720
383021304321	22718
383021305027	22686
383021305631	22683
383021306235	22693
383021306885	22691
383021307419	22683
383021308189	22689
383021308847	22702
383021309557	22710
383021310239	22714
383021310955	22719
383021311665	22725
383021312323	22724
383021312987	22724
383021313577	22723
383021314309	22714
383021314849	22720
383021315417	22712
383021315893	22718
383021316481	22718
383021317041	22719
383021317605	22724
383021318247	22724
383021318873	22727
383021319469	22720
383021319961	22724
383021320591	22727
383021321255	22728
383021321867	22730
383021322457	22728
383021323003	22729
383021323667	22730
383021324211	22724
383021324877	22724
383021325673	22728
383021326487	22728
383021327339	22731
383021328033	22732
383021328627	22723
383021329345	22725
383021329941	22733
383021330531	22733
383021331191	22734
383021331879	22735
383021332477	22732
383021333009	22734
383021333701	22738
383021334445	22740
383021335191	22740
383021335905	22740
383021336667	22743
383021337419	22743
383021338067	22741
383021338733	22742
383021339395	22741
383021340141	22743
383021340975	22741
383021341759	22742
383021342735	22741
383021343585	22745
383021344411	22742
383021345087	22743
383021345845	22744
383021346619	22744
383021348065	22654
383021348887	22693
383021349653	22673
383021350307	22672
383021350959	22682
383021351579	22696
383021352295	22697
383021352941	22699
383021353461	22697
383021354071	22704
383021354683	22704
383021355221	22709
383021355935	22715
383021356749	22719
383021357421	22716
383021358091	22720
383021358771	22720
383021359373	22723
383021360047	22723
383021360655	22721
383021361433	22725
383021362279	22739
383021362895	22731
383021363503	22722
383021365311	22712
383021365977	22724
383021366685	22718
383021367511	22724
383021368079	22720
383021368557	22716
383021369253	22715
383021370191	22707
383021371059	22710
383021371835	22723
383021372657	22707
383021373699	22700
383021374309	22705
383021374935	22703
383021375641	22703
383021376267	22707
383021377075	22721
383021377787	22712
383021378371	22712
383021379035	22705
383021379913	22721
383021380699	22712
383021381627	22719
383021382675	22725
383021383663	22725
383021384655	22712
383021385971	22726
383021387117	22653
383021388517	22703
