3.83021141594e+11	0.0
3.83021141811e+11	0.84765625
3.83021142028e+11	0.84765625
3.83021142263e+11	0.91796875
3.83021142477e+11	0.8359375
3.83021142705e+11	0.890625
3.83021142948e+11	0.94921875
3.83021143196e+11	0.96875
3.83021143389e+11	0.75390625
3.83021143614e+11	0.87890625
3.83021143902e+11	1.125
3.83021144157e+11	0.99609375
3.83021144415e+11	1.0078125
3.83021144672e+11	1.00390625
3.83021144922e+11	0.9765625
3.83021145174e+11	0.984375
3.83021145425e+11	0.98046875
3.83021145682e+11	1.00390625
3.83021145898e+11	0.84375
3.83021146112e+11	0.8359375
3.83021146326e+11	0.8359375
3.83021146556e+11	0.8984375
3.83021146792e+11	0.921875
3.83021147058e+11	1.0390625
3.83021147289e+11	0.90234375
3.83021147527e+11	0.9296875
3.83021147761e+11	0.9140625
3.83021147954e+11	0.75390625
3.83021148155e+11	0.78515625
3.83021148356e+11	0.78515625
3.8302114859e+11	0.9140625
3.83021148796e+11	0.8046875
3.83021149e+11	0.796875
3.83021149215e+11	0.83984375
3.8302114941e+11	0.76171875
3.83021149657e+11	0.96484375
3.83021149874e+11	0.84765625
3.83021150095e+11	0.86328125
3.83021150304e+11	0.81640625
3.83021150491e+11	0.73046875
3.83021150667e+11	0.6875
3.8302115085e+11	0.71484375
3.83021151026e+11	0.6875
3.83021151206e+11	0.703125
3.83021151394e+11	0.734375
3.83021151583e+11	0.73828125
3.83021151763e+11	0.703125
3.83021151973e+11	0.8203125
3.83021152163e+11	0.7421875
3.83021152396e+11	0.91015625
3.83021152627e+11	0.90234375
3.8302115282e+11	0.75390625
3.83021153036e+11	0.84375
3.83021153261e+11	0.87890625
3.83021153466e+11	0.80078125
3.83021153686e+11	0.859375
3.83021153873e+11	0.73046875
3.83021154079e+11	0.8046875
3.83021154303e+11	0.875
3.83021154535e+11	0.90625
3.83021154767e+11	0.90625
3.83021155029e+11	1.0234375
3.8302115528e+11	0.98046875
3.83021155546e+11	1.0390625
3.8302115576e+11	0.8359375
3.83021155998e+11	0.9296875
3.83021156243e+11	0.95703125
3.83021156477e+11	0.9140625
3.83021156685e+11	0.8125
3.83021156897e+11	0.828125
3.83021157109e+11	0.828125
3.83021157324e+11	0.83984375
3.83021157545e+11	0.86328125
3.83021157765e+11	0.859375
3.83021158009e+11	0.953125
3.83021158249e+11	0.9375
3.83021158478e+11	0.89453125
3.83021158694e+11	0.84375
3.83021158914e+11	0.859375
3.83021159139e+11	0.87890625
3.83021159352e+11	0.83203125
3.83021159545e+11	0.75390625
3.83021159721e+11	0.6875
3.83021159893e+11	0.671875
3.8302116007e+11	0.69140625
3.83021160268e+11	0.7734375
3.83021160479e+11	0.82421875
3.83021160666e+11	0.73046875
3.83021160852e+11	0.7265625
3.83021161039e+11	0.73046875
3.83021161306e+11	1.04296875
3.83021161566e+11	1.015625
3.83021161806e+11	0.9375
3.83021161997e+11	0.74609375
3.83021162179e+11	0.7109375
3.83021162362e+11	0.71484375
