3.83013274319e+11	0.2421875	-0.8125	-0.5234375
3.83013274323e+11	0.29296875	-0.84375	-0.60546875
3.83013274327e+11	0.265625	-0.859375	-0.63671875
3.83013274331e+11	0.16015625	-0.8203125	-0.578125
3.83013274335e+11	0.265625	-0.8125	-0.51953125
3.83013274339e+11	0.25	-0.7734375	-0.46875
3.83013274343e+11	0.234375	-0.75	-0.4375
3.83013274347e+11	0.24609375	-0.70703125	-0.4140625
3.83013274351e+11	0.21875	-0.70703125	-0.3828125
3.83013274355e+11	0.18359375	-0.7109375	-0.38671875
3.83013274359e+11	0.19140625	-0.7265625	-0.390625
3.83013274363e+11	0.2109375	-0.7578125	-0.375
3.83013274367e+11	0.23828125	-0.765625	-0.4296875
3.83013274371e+11	0.26953125	-0.76171875	-0.47265625
3.83013274375e+11	0.3125	-0.765625	-0.515625
3.83013274379e+11	0.359375	-0.75390625	-0.546875
3.83013274383e+11	0.40234375	-0.74609375	-0.578125
3.83013274387e+11	0.36328125	-0.73828125	-0.58203125
3.83013274391e+11	0.31640625	-0.7265625	-0.5703125
3.83013274395e+11	0.24609375	-0.77734375	-0.4921875
3.83013274399e+11	0.2421875	-0.76953125	-0.50390625
3.83013274403e+11	0.2421875	-0.76171875	-0.5625
3.83013274407e+11	0.296875	-0.76171875	-0.5859375
3.83013274411e+11	0.296875	-0.75	-0.578125
3.83013274415e+11	0.265625	-0.78125	-0.51171875
3.83013274419e+11	0.2734375	-0.796875	-0.51171875
3.83013274423e+11	0.265625	-0.8046875	-0.52734375
3.83013274427e+11	0.28515625	-0.7734375	-0.52734375
3.83013274431e+11	0.30859375	-0.7421875	-0.5234375
3.83013274435e+11	0.33203125	-0.59375	-0.61328125
3.83013274439e+11	0.34375	-0.5703125	-0.6328125
3.83013274443e+11	0.3125	-0.58984375	-0.6875
3.83013274447e+11	0.27734375	-0.62890625	-0.66796875
3.83013274451e+11	0.27734375	-0.65234375	-0.64453125
3.83013274455e+11	0.12890625	-0.58984375	-0.61328125
3.83013274459e+11	0.296875	-0.65625	-0.66796875
3.83013274463e+11	0.32421875	-0.65625	-0.63671875
3.83013274467e+11	0.16796875	-0.625	-0.671875
3.83013274471e+11	0.109375	-0.62890625	-0.66015625
3.83013274475e+11	0.2265625	-0.63671875	-0.66796875
3.83013274479e+11	0.37890625	-0.71484375	-0.70703125
3.83013274483e+11	0.265625	-0.703125	-0.78515625
3.83013274487e+11	0.23046875	-0.6875	-0.81640625
3.83013274491e+11	0.24609375	-0.71875	-0.81640625
3.83013274495e+11	0.25390625	-0.734375	-0.828125
3.83013274499e+11	0.2421875	-0.6328125	-0.68359375
3.83013274503e+11	0.265625	-0.59375	-0.671875
3.83013274507e+11	0.2265625	-0.59375	-0.63671875
3.83013274511e+11	0.19140625	-0.62109375	-0.578125
3.83013274515e+11	0.19140625	-0.63671875	-0.53125
3.83013274519e+11	0.26953125	-0.5078125	-0.60546875
3.83013274523e+11	0.28125	-0.49609375	-0.58984375
3.83013274527e+11	0.2734375	-0.53515625	-0.578125
3.83013274531e+11	0.296875	-0.58984375	-0.5703125
3.83013274535e+11	0.31640625	-0.6328125	-0.5390625
3.83013274539e+11	0.234375	-0.78515625	-0.52734375
3.83013274543e+11	0.0	-0.7578125	-0.671875
3.83013274547e+11	0.01171875	-0.78515625	-0.69140625
3.83013274551e+11	0.125	-0.828125	-0.73046875
3.83013274555e+11	0.23828125	-0.890625	-0.71484375
3.83013274559e+11	0.61328125	-0.98828125	-0.359375
3.83013274563e+11	0.73828125	-1.00390625	-0.3125
3.83013274567e+11	0.68359375	-0.99609375	-0.328125
3.83013274571e+11	0.6015625	-0.9453125	-0.3515625
3.83013274575e+11	0.52734375	-0.8671875	-0.33203125
3.83013274579e+11	0.46875	-0.62109375	-0.3984375
3.83013274583e+11	0.421875	-0.640625	-0.453125
3.83013274587e+11	0.41015625	-0.6640625	-0.50390625
3.83013274591e+11	0.42578125	-0.671875	-0.51953125
3.83013274595e+11	0.515625	-0.6875	-0.50390625
3.83013274599e+11	0.69140625	-0.6953125	-0.421875
3.83013274603e+11	0.66796875	-0.671875	-0.328125
3.83013274607e+11	0.61328125	-0.6484375	-0.22265625
3.83013274611e+11	0.51953125	-0.65234375	-0.1796875
3.83013274615e+11	0.46484375	-0.6640625	-0.15625
3.83013274619e+11	0.45703125	-0.76171875	-0.14453125
3.83013274623e+11	0.640625	-0.82421875	-0.18359375
3.83013274627e+11	0.63671875	-0.83203125	-0.1875
3.83013274631e+11	0.5546875	-0.82421875	-0.21484375
3.83013274635e+11	0.50390625	-0.84375	-0.2421875
3.83013274639e+11	0.46875	-0.86328125	-0.25390625
3.83013274643e+11	0.609375	-0.87109375	-0.19140625
3.83013274647e+11	0.67578125	-0.8828125	-0.18359375
3.83013274651e+11	0.65625	-0.90625	-0.21875
3.83013274655e+11	0.6328125	-0.88671875	-0.2421875
3.83013274659e+11	0.51171875	-0.921875	-0.1796875
3.83013274663e+11	0.578125	-0.796875	-0.12109375
3.83013274667e+11	0.5703125	-0.8203125	-0.18359375
3.83013274671e+11	0.59765625	-0.796875	-0.234375
3.83013274675e+11	0.640625	-0.7734375	-0.25
3.83013274679e+11	0.66015625	-0.75	-0.24609375
3.83013274683e+11	0.765625	-0.80078125	-0.19140625
3.83013274687e+11	0.875	-0.859375	-0.21484375
3.83013274691e+11	0.9375	-0.875	-0.1875
3.83013274695e+11	0.95703125	-0.8359375	-0.09375
3.83013274699e+11	1.00390625	-0.75	-0.015625
3.83013274703e+11	0.59765625	-0.53515625	-0.37109375
3.83013274707e+11	0.5234375	-0.4609375	-0.52734375
3.83013274711e+11	0.54296875	-0.39453125	-0.54296875
3.83013274715e+11	0.5390625	-0.35546875	-0.61328125
3.83013274719e+11	0.60546875	-0.31640625	-0.6796875
3.83013274723e+11	0.98046875	-0.33984375	-0.46484375
3.83013274727e+11	1.05859375	-0.42578125	-0.1875
3.83013274731e+11	1.11328125	-0.25	-0.2890625
3.83013274735e+11	1.1015625	-0.1640625	-0.17578125
3.83013274739e+11	1.0625	-0.15234375	-0.16015625
3.83013274743e+11	0.9765625	-0.23046875	-0.40234375
3.83013274747e+11	0.95703125	-0.19140625	-0.42578125
3.83013274751e+11	0.875	-0.265625	-0.41015625
3.83013274755e+11	0.83203125	-0.28515625	-0.3984375
3.83013274759e+11	0.9609375	-0.2265625	-0.4140625
3.83013274763e+11	0.6640625	-0.109375	-0.26953125
3.83013274767e+11	0.58203125	-0.05859375	-0.16015625
3.83013274771e+11	0.53515625	-0.08984375	-0.12890625
3.83013274775e+11	0.625	-0.109375	-0.16796875
3.83013274779e+11	0.71875	-0.1328125	-0.2109375
