383013274575	10
383013274831	10
383013275087	10
383013275343	10
383013275599	10
383013275855	10
383013276111	10
383013276367	12
383013276623	17
383013276879	23
383013277135	27
383013277391	28
383013277647	28
383013277903	27
383013278159	27
383013278415	27
383013278671	27
383013278927	27
383013279183	27
383013279439	27
383013279695	27
383013279951	27
383013280207	25
383013280463	19
383013280719	15
383013280975	16
383013281231	18
383013281487	20
383013281743	20
383013281999	20
383013282255	19
383013282511	19
383013282767	19
383013283023	18
383013283279	18
383013283535	17
383013283791	16
383013284047	16
383013284303	16
383013284559	17
383013284815	21
383013285071	24
383013285327	25
383013285583	25
383013285839	24
383013286095	24
383013286351	24
383013286607	24
383013286863	23
383013287119	19
383013287375	15
383013287631	14
383013287887	14
383013288143	13
383013288399	13
383013288655	13
383013288911	12
383013289167	12
383013289423	12
383013289679	11
383013289935	11
383013290191	11
383013290447	11
383013290703	10
383013290959	10
383013291215	10
383013291471	10
383013291727	9
383013291983	9
383013292239	8
383013292495	5
383013292751	2
383013293007	2
383013293263	2
383013293519	2
383013293775	2
383013294031	2
383013294287	2
383013294543	3
383013294799	5
383013295055	7
383013295311	8
383013295567	8
383013295823	8
383013296079	7
383013296335	7
383013296591	7
383013296847	7
383013297103	7
383013297359	7
383013297615	7
383013297871	7
383013298127	7
383013298383	7
383013298639	7
383013298895	7
383013299151	7
383013299407	7
383013299663	7
383013299919	7
383013300175	7
383013300431	6
383013300687	6
383013300943	5
383013301199	5
383013301455	5
383013301711	6
383013301967	6
383013302223	6
383013302479	5
383013302735	5
383013302991	5
383013303247	5
383013303503	5
383013303759	5
383013304015	5
383013304271	5
383013304527	5
383013304783	5
383013305039	5
383013305295	5
383013305551	5
383013305807	5
383013306063	5
383013306319	5
383013306575	5
383013306831	5
383013307087	5
383013307343	5
383013307599	5
383013307855	5
383013308111	4
383013308367	3
383013308623	4
383013308879	4
383013309135	4
383013309391	4
383013309647	4
383013309903	4
383013310159	4
383013310415	4
383013310671	4
383013310927	4
383013311183	4
383013311439	4
383013311695	4
383013311951	4
383013312207	4
383013312463	4
383013312719	4
383013312975	4
383013313231	4
383013313487	4
383013313743	4
383013313999	4
383013314255	4
383013314511	4
383013314767	4
383013315023	4
383013315279	4
383013315535	4
383013315791	4
383013316047	3
383013316303	2
383013316559	2
383013316815	2
383013317071	2
383013317327	2
383013317583	2
383013317839	2
383013318095	2
383013318351	2
383013318607	2
383013318863	2
383013319119	2
383013319375	2
383013319631	2
383013319887	2
383013320143	2
383013320399	2
383013320655	2
383013320911	2
383013321167	2
383013321423	2
383013321679	2
383013321935	2
383013322191	2
383013322447	2
383013322703	2
383013322959	2
383013323215	2
383013323471	2
383013323727	2
383013323983	2
383013324239	3
383013324495	3
383013324751	3
383013325007	2
383013325263	2
383013325519	2
383013325775	3
383013326031	3
383013326287	3
383013326543	3
383013326799	3
383013327055	3
383013327311	3
383013327567	3
383013327823	3
383013328079	3
383013328335	3
383013328591	3
383013328847	3
383013329103	3
383013329359	3
383013329615	3
383013329871	3
383013330127	3
383013330383	3
383013330639	3
383013330895	3
383013331151	2
383013331407	2
383013331663	2
383013331919	2
383013332175	2
383013332431	2
383013332687	2
383013332943	2
383013333199	2
383013333455	2
383013333711	2
383013333967	2
383013334223	2
383013334479	2
383013334735	2
383013334991	2
383013335247	2
383013335503	2
383013335759	2
383013336015	2
383013336271	2
383013336527	2
383013336783	2
383013337039	2
383013337295	2
383013337551	2
383013337807	2
383013338063	2
383013338319	2
383013338575	2
383013338831	2
383013339087	2
383013339343	2
383013339599	2
383013339855	2
383013340111	2
383013340367	2
383013340623	2
383013340879	2
383013341135	2
383013341391	2
383013341647	2
383013341903	2
383013342159	2
383013342415	2
383013342671	2
383013342927	2
383013343183	2
383013343439	2
383013343695	2
383013343951	2
383013344207	2
383013344463	2
383013344719	2
383013344975	2
383013345231	2
383013345487	2
383013345743	2
383013345999	2
383013346255	2
383013346511	2
383013346767	2
383013347023	2
383013347279	2
383013347535	2
383013347791	2
383013348047	2
383013348303	2
383013348559	2
383013348815	2
383013349071	2
383013349327	2
383013349583	2
383013349839	2
383013350095	2
383013350351	2
383013350607	2
383013350863	2
383013351119	2
383013351375	2
383013351631	2
383013351887	2
383013352143	2
383013352399	2
383013352655	2
383013352911	2
383013353167	2
383013353423	2
383013353679	2
383013353935	2
383013354191	2
383013354447	2
383013354703	2
383013354959	2
383013355215	2
383013355471	2
383013355727	2
383013355983	2
383013356239	2
383013356495	2
383013356751	2
383013357007	2
383013357263	2
383013357519	2
383013357775	2
383013358031	2
383013358287	2
383013358543	2
383013358799	2
383013359055	2
383013359311	2
383013359567	2
383013359823	2
383013360079	2
383013360335	2
383013360591	2
383013360847	2
383013361103	2
383013361359	2
383013361615	2
383013361871	2
383013362127	2
383013362383	2
383013362639	2
383013362895	2
383013363151	2
383013363407	2
383013363663	2
383013363919	2
383013364175	2
383013364431	2
383013364687	2
383013364943	2
383013365199	2
383013365455	2
383013365711	2
383013365967	2
383013366223	2
383013366479	2
383013366735	2
383013366991	2
383013367247	2
383013367503	2
383013367759	2
383013368015	2
383013368271	2
383013368527	2
383013368783	2
